[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000090 0x00000090 4   6            utf8    \n,Hƴ blocks=Basic Latin,Latin Extended-B
2    0x000000a0 0x000000a0 4   6            utf8    \n,KƦ blocks=Basic Latin,Latin Extended-B
3    0x000000e8 0x000000e8 4   5            ascii   Rich
4    0x000001f8 0x000001f8 5   6            ascii   .text
5    0x0000021f 0x0000021f 7   8            ascii   `.rdata
6    0x00000247 0x00000247 6   7            ascii   @.data
7    0x00000270 0x00000270 6   7            ascii   .gfids
8    0x00000297 0x00000297 6   7            ascii   @.rsrc
9    0x000002bf 0x000002bf 7   8            ascii   @.reloc
978  0x0001ba30 0x0041cc30 5   12   .rdata  utf16le sv-FI
979  0x0001ba3c 0x0041cc3c 10  22   .rdata  utf16le az-AZ-Cyrl
980  0x0001ba54 0x0041cc54 5   12   .rdata  utf16le se-SE
981  0x0001ba60 0x0041cc60 5   12   .rdata  utf16le ms-BN
982  0x0001ba6c 0x0041cc6c 10  22   .rdata  utf16le uz-UZ-Cyrl
983  0x0001ba84 0x0041cc84 6   14   .rdata  utf16le quz-EC
984  0x0001ba94 0x0041cc94 5   12   .rdata  utf16le ar-EG
985  0x0001baa0 0x0041cca0 5   12   .rdata  utf16le zh-HK
986  0x0001baac 0x0041ccac 5   12   .rdata  utf16le de-AT
987  0x0001bab8 0x0041ccb8 5   12   .rdata  utf16le en-AU
988  0x0001bac4 0x0041ccc4 5   12   .rdata  utf16le es-ES
989  0x0001bad0 0x0041ccd0 5   12   .rdata  utf16le fr-CA
990  0x0001badc 0x0041ccdc 10  22   .rdata  utf16le sr-SP-Cyrl
991  0x0001baf4 0x0041ccf4 5   12   .rdata  utf16le se-FI
992  0x0001bb00 0x0041cd00 6   14   .rdata  utf16le quz-PE
993  0x0001bb10 0x0041cd10 5   12   .rdata  utf16le ar-LY
994  0x0001bb1c 0x0041cd1c 5   12   .rdata  utf16le zh-SG
995  0x0001bb28 0x0041cd28 5   12   .rdata  utf16le de-LU
996  0x0001bb34 0x0041cd34 5   12   .rdata  utf16le en-CA
997  0x0001bb40 0x0041cd40 5   12   .rdata  utf16le es-GT
998  0x0001bb4c 0x0041cd4c 5   12   .rdata  utf16le fr-CH
999  0x0001bb58 0x0041cd58 5   12   .rdata  utf16le hr-BA
1000 0x0001bb64 0x0041cd64 6   14   .rdata  utf16le smj-NO
1001 0x0001bb74 0x0041cd74 5   12   .rdata  utf16le ar-DZ
1002 0x0001bb80 0x0041cd80 5   12   .rdata  utf16le zh-MO
1003 0x0001bb8c 0x0041cd8c 5   12   .rdata  utf16le de-LI
1004 0x0001bb98 0x0041cd98 5   12   .rdata  utf16le en-NZ
1005 0x0001bba4 0x0041cda4 5   12   .rdata  utf16le es-CR
1006 0x0001bbb0 0x0041cdb0 5   12   .rdata  utf16le fr-LU
1007 0x0001bbbc 0x0041cdbc 10  22   .rdata  utf16le bs-BA-Latn
1008 0x0001bbd4 0x0041cdd4 6   14   .rdata  utf16le smj-SE
1009 0x0001bbe4 0x0041cde4 5   12   .rdata  utf16le ar-MA
1010 0x0001bbf0 0x0041cdf0 5   12   .rdata  utf16le en-IE
1011 0x0001bbfc 0x0041cdfc 5   12   .rdata  utf16le es-PA
1012 0x0001bc08 0x0041ce08 5   12   .rdata  utf16le fr-MC
1013 0x0001bc14 0x0041ce14 10  22   .rdata  utf16le sr-BA-Latn
1014 0x0001bc2c 0x0041ce2c 6   14   .rdata  utf16le sma-NO
1015 0x0001bc3c 0x0041ce3c 5   12   .rdata  utf16le ar-TN
1016 0x0001bc48 0x0041ce48 5   12   .rdata  utf16le en-ZA
1017 0x0001bc54 0x0041ce54 5   12   .rdata  utf16le es-DO
1018 0x0001bc60 0x0041ce60 10  22   .rdata  utf16le sr-BA-Cyrl
1019 0x0001bc78 0x0041ce78 6   14   .rdata  utf16le sma-SE
1020 0x0001bc88 0x0041ce88 5   12   .rdata  utf16le ar-OM
1021 0x0001bc94 0x0041ce94 5   12   .rdata  utf16le en-JM
1022 0x0001bca0 0x0041cea0 5   12   .rdata  utf16le es-VE
1023 0x0001bcac 0x0041ceac 6   14   .rdata  utf16le sms-FI
1024 0x0001bcbc 0x0041cebc 5   12   .rdata  utf16le ar-YE
1025 0x0001bcc8 0x0041cec8 5   12   .rdata  utf16le en-CB
1026 0x0001bcd4 0x0041ced4 5   12   .rdata  utf16le es-CO
1027 0x0001bce0 0x0041cee0 6   14   .rdata  utf16le smn-FI
1028 0x0001bcf0 0x0041cef0 5   12   .rdata  utf16le ar-SY
1029 0x0001bcfc 0x0041cefc 5   12   .rdata  utf16le en-BZ
1030 0x0001bd08 0x0041cf08 5   12   .rdata  utf16le es-PE
1031 0x0001bd14 0x0041cf14 5   12   .rdata  utf16le ar-JO
1032 0x0001bd20 0x0041cf20 5   12   .rdata  utf16le en-TT
1033 0x0001bd2c 0x0041cf2c 5   12   .rdata  utf16le es-AR
1034 0x0001bd38 0x0041cf38 5   12   .rdata  utf16le ar-LB
1035 0x0001bd44 0x0041cf44 5   12   .rdata  utf16le en-ZW
1036 0x0001bd50 0x0041cf50 5   12   .rdata  utf16le es-EC
1037 0x0001bd5c 0x0041cf5c 5   12   .rdata  utf16le ar-KW
1038 0x0001bd68 0x0041cf68 5   12   .rdata  utf16le en-PH
1039 0x0001bd74 0x0041cf74 5   12   .rdata  utf16le es-CL
1040 0x0001bd80 0x0041cf80 5   12   .rdata  utf16le ar-AE
1041 0x0001bd8c 0x0041cf8c 5   12   .rdata  utf16le es-UY
1042 0x0001bd98 0x0041cf98 5   12   .rdata  utf16le ar-BH
1043 0x0001bda4 0x0041cfa4 5   12   .rdata  utf16le es-PY
1044 0x0001bdb0 0x0041cfb0 5   12   .rdata  utf16le ar-QA
1045 0x0001bdbc 0x0041cfbc 5   12   .rdata  utf16le es-BO
1046 0x0001bdc8 0x0041cfc8 5   12   .rdata  utf16le es-SV
1047 0x0001bdd4 0x0041cfd4 5   12   .rdata  utf16le es-HN
1048 0x0001bde0 0x0041cfe0 5   12   .rdata  utf16le es-NI
1049 0x0001bdec 0x0041cfec 5   12   .rdata  utf16le es-PR
1050 0x0001bdf8 0x0041cff8 6   14   .rdata  utf16le zh-CHT
1051 0x0001c53c 0x0041d73c 5   12   .rdata  utf16le ar-ae
1052 0x0001c548 0x0041d748 5   12   .rdata  utf16le ar-bh
1053 0x0001c554 0x0041d754 5   12   .rdata  utf16le ar-dz
1054 0x0001c560 0x0041d760 5   12   .rdata  utf16le ar-eg
1055 0x0001c56c 0x0041d76c 5   12   .rdata  utf16le ar-iq
1056 0x0001c578 0x0041d778 5   12   .rdata  utf16le ar-jo
1057 0x0001c584 0x0041d784 5   12   .rdata  utf16le ar-kw
1058 0x0001c590 0x0041d790 5   12   .rdata  utf16le ar-lb
1059 0x0001c59c 0x0041d79c 5   12   .rdata  utf16le ar-ly
1060 0x0001c5a8 0x0041d7a8 5   12   .rdata  utf16le ar-ma
1061 0x0001c5b4 0x0041d7b4 5   12   .rdata  utf16le ar-om
1062 0x0001c5c0 0x0041d7c0 5   12   .rdata  utf16le ar-qa
1063 0x0001c5cc 0x0041d7cc 5   12   .rdata  utf16le ar-sa
1064 0x0001c5d8 0x0041d7d8 5   12   .rdata  utf16le ar-sy
1065 0x0001c5e4 0x0041d7e4 5   12   .rdata  utf16le ar-tn
1066 0x0001c5f0 0x0041d7f0 5   12   .rdata  utf16le ar-ye
1067 0x0001c5fc 0x0041d7fc 10  22   .rdata  utf16le az-az-cyrl
1068 0x0001c614 0x0041d814 10  22   .rdata  utf16le az-az-latn
1069 0x0001c62c 0x0041d82c 5   12   .rdata  utf16le be-by
1070 0x0001c638 0x0041d838 5   12   .rdata  utf16le bg-bg
1071 0x0001c644 0x0041d844 5   12   .rdata  utf16le bn-in
1072 0x0001c650 0x0041d850 10  22   .rdata  utf16le bs-ba-latn
1073 0x0001c668 0x0041d868 5   12   .rdata  utf16le ca-es
1074 0x0001c674 0x0041d874 5   12   .rdata  utf16le cs-cz
1075 0x0001c680 0x0041d880 5   12   .rdata  utf16le cy-gb
1076 0x0001c68c 0x0041d88c 5   12   .rdata  utf16le da-dk
1077 0x0001c698 0x0041d898 5   12   .rdata  utf16le de-at
1078 0x0001c6a4 0x0041d8a4 5   12   .rdata  utf16le de-ch
1079 0x0001c6b0 0x0041d8b0 5   12   .rdata  utf16le de-de
1080 0x0001c6bc 0x0041d8bc 5   12   .rdata  utf16le de-li
1081 0x0001c6c8 0x0041d8c8 5   12   .rdata  utf16le de-lu
1082 0x0001c6d4 0x0041d8d4 6   14   .rdata  utf16le div-mv
1083 0x0001c6e4 0x0041d8e4 5   12   .rdata  utf16le el-gr
1084 0x0001c6f0 0x0041d8f0 5   12   .rdata  utf16le en-au
1085 0x0001c6fc 0x0041d8fc 5   12   .rdata  utf16le en-bz
1086 0x0001c708 0x0041d908 5   12   .rdata  utf16le en-ca
1087 0x0001c714 0x0041d914 5   12   .rdata  utf16le en-cb
1088 0x0001c720 0x0041d920 5   12   .rdata  utf16le en-gb
1089 0x0001c72c 0x0041d92c 5   12   .rdata  utf16le en-ie
1090 0x0001c738 0x0041d938 5   12   .rdata  utf16le en-jm
1091 0x0001c744 0x0041d944 5   12   .rdata  utf16le en-nz
1092 0x0001c750 0x0041d950 5   12   .rdata  utf16le en-ph
1093 0x0001c75c 0x0041d95c 5   12   .rdata  utf16le en-tt
1094 0x0001c768 0x0041d968 5   12   .rdata  utf16le en-us
1095 0x0001c774 0x0041d974 5   12   .rdata  utf16le en-za
1096 0x0001c780 0x0041d980 5   12   .rdata  utf16le en-zw
1097 0x0001c78c 0x0041d98c 5   12   .rdata  utf16le es-ar
1098 0x0001c798 0x0041d998 5   12   .rdata  utf16le es-bo
1099 0x0001c7a4 0x0041d9a4 5   12   .rdata  utf16le es-cl
1100 0x0001c7b0 0x0041d9b0 5   12   .rdata  utf16le es-co
1101 0x0001c7bc 0x0041d9bc 5   12   .rdata  utf16le es-cr
1102 0x0001c7c8 0x0041d9c8 5   12   .rdata  utf16le es-do
1103 0x0001c7d4 0x0041d9d4 5   12   .rdata  utf16le es-ec
1104 0x0001c7e0 0x0041d9e0 5   12   .rdata  utf16le es-es
1105 0x0001c7ec 0x0041d9ec 5   12   .rdata  utf16le es-gt
1106 0x0001c7f8 0x0041d9f8 5   12   .rdata  utf16le es-hn
1107 0x0001c804 0x0041da04 5   12   .rdata  utf16le es-mx
1108 0x0001c810 0x0041da10 5   12   .rdata  utf16le es-ni
1109 0x0001c81c 0x0041da1c 5   12   .rdata  utf16le es-pa
1110 0x0001c828 0x0041da28 5   12   .rdata  utf16le es-pe
1111 0x0001c834 0x0041da34 5   12   .rdata  utf16le es-pr
1112 0x0001c840 0x0041da40 5   12   .rdata  utf16le es-py
1113 0x0001c84c 0x0041da4c 5   12   .rdata  utf16le es-sv
1114 0x0001c858 0x0041da58 5   12   .rdata  utf16le es-uy
1115 0x0001c864 0x0041da64 5   12   .rdata  utf16le es-ve
1116 0x0001c870 0x0041da70 5   12   .rdata  utf16le et-ee
1117 0x0001c87c 0x0041da7c 5   12   .rdata  utf16le eu-es
1118 0x0001c888 0x0041da88 5   12   .rdata  utf16le fa-ir
1119 0x0001c894 0x0041da94 5   12   .rdata  utf16le fi-fi
1120 0x0001c8a0 0x0041daa0 5   12   .rdata  utf16le fo-fo
1121 0x0001c8ac 0x0041daac 5   12   .rdata  utf16le fr-be
1122 0x0001c8b8 0x0041dab8 5   12   .rdata  utf16le fr-ca
1123 0x0001c8c4 0x0041dac4 5   12   .rdata  utf16le fr-ch
1124 0x0001c8d0 0x0041dad0 5   12   .rdata  utf16le fr-fr
1125 0x0001c8dc 0x0041dadc 5   12   .rdata  utf16le fr-lu
1126 0x0001c8e8 0x0041dae8 5   12   .rdata  utf16le fr-mc
1127 0x0001c8f4 0x0041daf4 5   12   .rdata  utf16le gl-es
1128 0x0001c900 0x0041db00 5   12   .rdata  utf16le gu-in
1129 0x0001c90c 0x0041db0c 5   12   .rdata  utf16le he-il
1130 0x0001c918 0x0041db18 5   12   .rdata  utf16le hi-in
1131 0x0001c924 0x0041db24 5   12   .rdata  utf16le hr-ba
1132 0x0001c930 0x0041db30 5   12   .rdata  utf16le hr-hr
1133 0x0001c93c 0x0041db3c 5   12   .rdata  utf16le hu-hu
1134 0x0001c948 0x0041db48 5   12   .rdata  utf16le hy-am
1135 0x0001c954 0x0041db54 5   12   .rdata  utf16le id-id
1136 0x0001c960 0x0041db60 5   12   .rdata  utf16le is-is
1137 0x0001c96c 0x0041db6c 5   12   .rdata  utf16le it-ch
1138 0x0001c978 0x0041db78 5   12   .rdata  utf16le it-it
1139 0x0001c984 0x0041db84 5   12   .rdata  utf16le ja-jp
1140 0x0001c990 0x0041db90 5   12   .rdata  utf16le ka-ge
1141 0x0001c99c 0x0041db9c 5   12   .rdata  utf16le kk-kz
1142 0x0001c9a8 0x0041dba8 5   12   .rdata  utf16le kn-in
1143 0x0001c9b4 0x0041dbb4 6   14   .rdata  utf16le kok-in
1144 0x0001c9c4 0x0041dbc4 5   12   .rdata  utf16le ko-kr
1145 0x0001c9d0 0x0041dbd0 5   12   .rdata  utf16le ky-kg
1146 0x0001c9dc 0x0041dbdc 5   12   .rdata  utf16le lt-lt
1147 0x0001c9e8 0x0041dbe8 5   12   .rdata  utf16le lv-lv
1148 0x0001c9f4 0x0041dbf4 5   12   .rdata  utf16le mi-nz
1149 0x0001ca00 0x0041dc00 5   12   .rdata  utf16le mk-mk
1150 0x0001ca0c 0x0041dc0c 5   12   .rdata  utf16le ml-in
1151 0x0001ca18 0x0041dc18 5   12   .rdata  utf16le mn-mn
1152 0x0001ca24 0x0041dc24 5   12   .rdata  utf16le mr-in
1153 0x0001ca30 0x0041dc30 5   12   .rdata  utf16le ms-bn
1154 0x0001ca3c 0x0041dc3c 5   12   .rdata  utf16le ms-my
1155 0x0001ca48 0x0041dc48 5   12   .rdata  utf16le mt-mt
1156 0x0001ca54 0x0041dc54 5   12   .rdata  utf16le nb-no
1157 0x0001ca60 0x0041dc60 5   12   .rdata  utf16le nl-be
1158 0x0001ca6c 0x0041dc6c 5   12   .rdata  utf16le nl-nl
1159 0x0001ca78 0x0041dc78 5   12   .rdata  utf16le nn-no
1160 0x0001ca84 0x0041dc84 5   12   .rdata  utf16le ns-za
1161 0x0001ca90 0x0041dc90 5   12   .rdata  utf16le pa-in
1162 0x0001ca9c 0x0041dc9c 5   12   .rdata  utf16le pl-pl
1163 0x0001caa8 0x0041dca8 5   12   .rdata  utf16le pt-br
1164 0x0001cab4 0x0041dcb4 5   12   .rdata  utf16le pt-pt
1165 0x0001cac0 0x0041dcc0 6   14   .rdata  utf16le quz-bo
1166 0x0001cad0 0x0041dcd0 6   14   .rdata  utf16le quz-ec
1167 0x0001cae0 0x0041dce0 6   14   .rdata  utf16le quz-pe
1168 0x0001caf0 0x0041dcf0 5   12   .rdata  utf16le ro-ro
1169 0x0001cafc 0x0041dcfc 5   12   .rdata  utf16le ru-ru
1170 0x0001cb08 0x0041dd08 5   12   .rdata  utf16le sa-in
1171 0x0001cb14 0x0041dd14 5   12   .rdata  utf16le se-fi
1172 0x0001cb20 0x0041dd20 5   12   .rdata  utf16le se-no
1173 0x0001cb2c 0x0041dd2c 5   12   .rdata  utf16le se-se
1174 0x0001cb38 0x0041dd38 5   12   .rdata  utf16le sk-sk
1175 0x0001cb44 0x0041dd44 5   12   .rdata  utf16le sl-si
1176 0x0001cb50 0x0041dd50 6   14   .rdata  utf16le sma-no
1177 0x0001cb60 0x0041dd60 6   14   .rdata  utf16le sma-se
1178 0x0001cb70 0x0041dd70 6   14   .rdata  utf16le smj-no
1179 0x0001cb80 0x0041dd80 6   14   .rdata  utf16le smj-se
1180 0x0001cb90 0x0041dd90 6   14   .rdata  utf16le smn-fi
1181 0x0001cba0 0x0041dda0 6   14   .rdata  utf16le sms-fi
1182 0x0001cbb0 0x0041ddb0 5   12   .rdata  utf16le sq-al
1183 0x0001cbbc 0x0041ddbc 10  22   .rdata  utf16le sr-ba-cyrl
1184 0x0001cbd4 0x0041ddd4 10  22   .rdata  utf16le sr-ba-latn
1185 0x0001cbec 0x0041ddec 10  22   .rdata  utf16le sr-sp-cyrl
1186 0x0001cc04 0x0041de04 10  22   .rdata  utf16le sr-sp-latn
1187 0x0001cc1c 0x0041de1c 5   12   .rdata  utf16le sv-fi
1188 0x0001cc28 0x0041de28 5   12   .rdata  utf16le sv-se
1189 0x0001cc34 0x0041de34 5   12   .rdata  utf16le sw-ke
1190 0x0001cc40 0x0041de40 6   14   .rdata  utf16le syr-sy
1191 0x0001cc50 0x0041de50 5   12   .rdata  utf16le ta-in
1192 0x0001cc5c 0x0041de5c 5   12   .rdata  utf16le te-in
1193 0x0001cc68 0x0041de68 5   12   .rdata  utf16le th-th
1194 0x0001cc74 0x0041de74 5   12   .rdata  utf16le tn-za
1195 0x0001cc80 0x0041de80 5   12   .rdata  utf16le tr-tr
1196 0x0001cc8c 0x0041de8c 5   12   .rdata  utf16le tt-ru
1197 0x0001cc98 0x0041de98 5   12   .rdata  utf16le uk-ua
1198 0x0001cca4 0x0041dea4 5   12   .rdata  utf16le ur-pk
1199 0x0001ccb0 0x0041deb0 10  22   .rdata  utf16le uz-uz-cyrl
1200 0x0001ccc8 0x0041dec8 10  22   .rdata  utf16le uz-uz-latn
1201 0x0001cce0 0x0041dee0 5   12   .rdata  utf16le vi-vn
1202 0x0001ccec 0x0041deec 5   12   .rdata  utf16le xh-za
1203 0x0001ccf8 0x0041def8 6   14   .rdata  utf16le zh-chs
1204 0x0001cd08 0x0041df08 6   14   .rdata  utf16le zh-cht
1205 0x0001cd18 0x0041df18 5   12   .rdata  utf16le zh-cn
1206 0x0001cd24 0x0041df24 5   12   .rdata  utf16le zh-hk
1207 0x0001cd30 0x0041df30 5   12   .rdata  utf16le zh-mo
1208 0x0001cd3c 0x0041df3c 5   12   .rdata  utf16le zh-sg
1209 0x0001cd48 0x0041df48 5   12   .rdata  utf16le zh-tw
1210 0x0001cd54 0x0041df54 5   12   .rdata  utf16le zu-za
1211 0x0001cd80 0x0041df80 5   6    .rdata  ascii   log10
1212 0x0001ced4 0x0041e0d4 4   5    .rdata  ascii   lzZ?
1213 0x0001cfc8 0x0041e1c8 5   6    .rdata  ascii   log10
1214 0x0001cfd8 0x0041e1d8 4   5    .rdata  ascii   asin
1215 0x0001cfe0 0x0041e1e0 4   5    .rdata  ascii   acos
1216 0x0001cfe8 0x0041e1e8 4   5    .rdata  ascii   sqrt
1217 0x0001cff8 0x0041e1f8 7   16   .rdata  utf16le CONOUT$
1218 0x0001d03c 0x0041e23c 4   5    .rdata  ascii   \tk8=
1219 0x0001d06b 0x0041e26b 5   6    .rdata  ascii   \tQ*\e=
1220 0x0001d07c 0x0041e27c 4   5    .rdata  ascii   b6\b=
1221 0x0001d113 0x0041e313 4   6    .rdata  utf8    N\vָ? blocks=Basic Latin,Hebrew
1222 0x0001d127 0x0041e327 6   7    .rdata  ascii   ?5Wg4p
1223 0x0001d139 0x0041e339 4   5    .rdata  ascii   Nv$^
1224 0x0001d171 0x0041e371 4   6    .rdata  utf8     <śm blocks=Basic Latin,Latin Extended-A
1225 0x0001d1a9 0x0041e3a9 4   5    .rdata  ascii   w(@\t
1226 0x0001d1eb 0x0041e3eb 5   6    .rdata  ascii   BC .=
1227 0x0001d209 0x0041e409 4   5    .rdata  ascii   a>-\e
1228 0x0001d222 0x0041e422 4   5    .rdata  ascii   (lX 
1229 0x0001d2ec 0x0041e4ec 4   5    .rdata  ascii   #{ =
1230 0x0001d2f1 0x0041e4f1 4   5    .rdata  ascii   `~R=
1231 0x0001d32c 0x0041e52c 4   5    .rdata  ascii   }s"=
1232 0x0001d332 0x0041e532 4   5    .rdata  ascii   \tE[\n
1233 0x0001d339 0x0041e539 5   6    .rdata  ascii   %S#[k
1234 0x0001d381 0x0041e581 4   6    .rdata  utf8    x¾/@ blocks=Basic Latin,Latin-1 Supplement
1235 0x0001d38a 0x0041e58a 6   7    .rdata  ascii   "B <1=
1236 0x0001d399 0x0041e599 4   5    .rdata  ascii   \-!y
1237 0x0001d3ba 0x0041e5ba 6   7    .rdata  ascii   \f#.X'=
1238 0x0001d3ec 0x0041e5ec 4   5    .rdata  ascii   i9+=
1239 0x0001d837 0x0041ea37 5   6    .rdata  ascii   ?tanh
1240 0x0001d840 0x0041ea40 4   5    .rdata  ascii   atan
1241 0x0001d848 0x0041ea48 5   6    .rdata  ascii   atan2
1242 0x0001d85c 0x0041ea5c 4   5    .rdata  ascii   ceil
1243 0x0001d864 0x0041ea64 5   6    .rdata  ascii   floor
1244 0x0001d86c 0x0041ea6c 4   5    .rdata  ascii   fabs
1245 0x0001d874 0x0041ea74 4   5    .rdata  ascii   modf
1246 0x0001d87c 0x0041ea7c 5   6    .rdata  ascii   ldexp
1247 0x0001d884 0x0041ea84 5   6    .rdata  ascii   _cabs
1248 0x0001d88c 0x0041ea8c 6   7    .rdata  ascii   _hypot
1249 0x0001d894 0x0041ea94 4   5    .rdata  ascii   fmod
1250 0x0001d89c 0x0041ea9c 5   6    .rdata  ascii   frexp
1251 0x0001d8b0 0x0041eab0 5   6    .rdata  ascii   _logb
1252 0x0001d8b8 0x0041eab8 10  11   .rdata  ascii   _nextafter
1253 0x0001d9b0 0x0041ebb0 4   5    .rdata  ascii   sinh
1254 0x0001d9b8 0x0041ebb8 4   5    .rdata  ascii   cosh
1255 0x0001da8c 0x0041ec8c 4   5    .rdata  ascii   GCTL
1256 0x0001da98 0x0041ec98 8   9    .rdata  ascii   .text$mn
1257 0x0001daac 0x0041ecac 8   9    .rdata  ascii   .idata$5
1258 0x0001dac0 0x0041ecc0 6   7    .rdata  ascii   .00cfg
1259 0x0001dad0 0x0041ecd0 8   9    .rdata  ascii   .CRT$XCA
1260 0x0001dae4 0x0041ece4 9   10   .rdata  ascii   .CRT$XCAA
1261 0x0001daf8 0x0041ecf8 8   9    .rdata  ascii   .CRT$XCZ
1262 0x0001db0c 0x0041ed0c 8   9    .rdata  ascii   .CRT$XIA
1263 0x0001db20 0x0041ed20 9   10   .rdata  ascii   .CRT$XIAA
1264 0x0001db34 0x0041ed34 9   10   .rdata  ascii   .CRT$XIAC
1265 0x0001db48 0x0041ed48 8   9    .rdata  ascii   .CRT$XIC
1266 0x0001db5c 0x0041ed5c 8   9    .rdata  ascii   .CRT$XIZ
1267 0x0001db70 0x0041ed70 8   9    .rdata  ascii   .CRT$XPA
1268 0x0001db84 0x0041ed84 8   9    .rdata  ascii   .CRT$XPX
1269 0x0001db98 0x0041ed98 9   10   .rdata  ascii   .CRT$XPXA
1270 0x0001dbac 0x0041edac 8   9    .rdata  ascii   .CRT$XPZ
1271 0x0001dbc0 0x0041edc0 8   9    .rdata  ascii   .CRT$XTA
1272 0x0001dbd4 0x0041edd4 8   9    .rdata  ascii   .CRT$XTZ
1273 0x0001dbe8 0x0041ede8 6   7    .rdata  ascii   .rdata
1274 0x0001dbf8 0x0041edf8 13  14   .rdata  ascii   .rdata$sxdata
1275 0x0001dc10 0x0041ee10 13  14   .rdata  ascii   .rdata$zzzdbg
1276 0x0001dc28 0x0041ee28 8   9    .rdata  ascii   .rtc$IAA
1277 0x0001dc3c 0x0041ee3c 8   9    .rdata  ascii   .rtc$IZZ
1278 0x0001dc50 0x0041ee50 8   9    .rdata  ascii   .rtc$TAA
1279 0x0001dc64 0x0041ee64 8   9    .rdata  ascii   .rtc$TZZ
1280 0x0001dc78 0x0041ee78 8   9    .rdata  ascii   .xdata$x
1281 0x0001dc8c 0x0041ee8c 8   9    .rdata  ascii   .idata$2
1282 0x0001dca0 0x0041eea0 8   9    .rdata  ascii   .idata$3
1283 0x0001dcb4 0x0041eeb4 8   9    .rdata  ascii   .idata$4
1284 0x0001dcc8 0x0041eec8 8   9    .rdata  ascii   .idata$6
1285 0x0001dcdc 0x0041eedc 5   6    .rdata  ascii   .data
1286 0x0001dcec 0x0041eeec 4   5    .rdata  ascii   .bss
1287 0x0001dcfc 0x0041eefc 8   9    .rdata  ascii   .gfids$x
1288 0x0001dd10 0x0041ef10 8   9    .rdata  ascii   .gfids$y
1289 0x0001dd24 0x0041ef24 8   9    .rdata  ascii   .rsrc$01
1290 0x0001dd38 0x0041ef38 8   9    .rdata  ascii   .rsrc$02
1291 0x0001e50a 0x0041f70a 11  12   .rdata  ascii   GlobalAlloc
1292 0x0001e518 0x0041f718 10  11   .rdata  ascii   GlobalLock
1293 0x0001e526 0x0041f726 12  13   .rdata  ascii   GlobalUnlock
1294 0x0001e536 0x0041f736 10  11   .rdata  ascii   GlobalFree
1295 0x0001e544 0x0041f744 12  13   .rdata  ascii   VirtualAlloc
1296 0x0001e554 0x0041f754 11  12   .rdata  ascii   VirtualFree
1297 0x0001e562 0x0041f762 12  13   .rdata  ascii   CreateThread
1298 0x0001e572 0x0041f772 10  11   .rdata  ascii   ExitThread
1299 0x0001e580 0x0041f780 15  16   .rdata  ascii   TerminateThread
1300 0x0001e592 0x0041f792 12  13   .rdata  ascii   GetLastError
1301 0x0001e5a2 0x0041f7a2 12  13   .rdata  ascii   SetErrorMode
1302 0x0001e5b2 0x0041f7b2 19  20   .rdata  ascii   WaitForSingleObject
1303 0x0001e5c8 0x0041f7c8 9   10   .rdata  ascii   WriteFile
1304 0x0001e5d4 0x0041f7d4 14  15   .rdata  ascii   SetFilePointer
1305 0x0001e5e6 0x0041f7e6 9   10   .rdata  ascii   FindClose
1306 0x0001e5f2 0x0041f7f2 11  12   .rdata  ascii   GetFileTime
1307 0x0001e600 0x0041f800 11  12   .rdata  ascii   CloseHandle
1308 0x0001e60e 0x0041f80e 20  21   .rdata  ascii   FileTimeToSystemTime
1309 0x0001e626 0x0041f826 12  13   .rdata  ascii   GetTickCount
1310 0x0001e636 0x0041f836 13  14   .rdata  ascii   MapViewOfFile
1311 0x0001e646 0x0041f846 15  16   .rdata  ascii   UnmapViewOfFile
1312 0x0001e658 0x0041f858 8   9    .rdata  ascii   lstrcmpW
1313 0x0001e664 0x0041f864 7   8    .rdata  ascii   lstrcpy
1314 0x0001e670 0x0041f870 8   9    .rdata  ascii   lstrcpyW
1315 0x0001e67c 0x0041f87c 8   9    .rdata  ascii   lstrcatW
1316 0x0001e688 0x0041f888 8   9    .rdata  ascii   lstrlenW
1317 0x0001e694 0x0041f894 18  19   .rdata  ascii   CreateFileMappingW
1318 0x0001e6aa 0x0041f8aa 13  14   .rdata  ascii   GetDriveTypeW
1319 0x0001e6ba 0x0041f8ba 11  12   .rdata  ascii   CreateFileW
1320 0x0001e6c8 0x0041f8c8 18  19   .rdata  ascii   SetFileAttributesW
1321 0x0001e6de 0x0041f8de 14  15   .rdata  ascii   FindFirstFileW
1322 0x0001e6f0 0x0041f8f0 13  14   .rdata  ascii   FindNextFileW
1323 0x0001e700 0x0041f900 11  12   .rdata  ascii   MoveFileExW
1324 0x0001e70e 0x0041f90e 24  25   .rdata  ascii   InterlockedPopEntrySList
1325 0x0001e72a 0x0041f92a 12  13   .rdata  ascii   FreeResource
1326 0x0001e73a 0x0041f93a 14  15   .rdata  ascii   VirtualProtect
1327 0x0001e74c 0x0041f94c 10  11   .rdata  ascii   HeapCreate
1328 0x0001e75a 0x0041f95a 11  12   .rdata  ascii   OpenProcess
1329 0x0001e768 0x0041f968 17  18   .rdata  ascii   GetCurrentProcess
1330 0x0001e77c 0x0041f97c 11  12   .rdata  ascii   ExitProcess
1331 0x0001e78a 0x0041f98a 16  17   .rdata  ascii   TerminateProcess
