[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000000 0x00000000 4   5            ascii   MZER
1    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
2    0x00000080 0x00000080 17  18           ascii   }f?\e9\aQH9\aQH9\aQH"
3    0x00000093 0x00000093 6   7            ascii   Hu\aQH"
4    0x0000009b 0x0000009b 6   7            ascii   H:\aQH"
5    0x000000a3 0x000000a3 13  14           ascii   H8\aQHRich9\aQH
6    0x000001b0 0x000001b0 5   6            ascii   .text
1702 0x00020b88 0x00420b88 7   9    .text   utf8    e$WIٕFB blocks=Basic Latin,Arabic
1703 0x00020b95 0x00420b95 5   6    .text   ascii   a\r8#+
1704 0x00020b9f 0x00420b9f 6   7    .text   ascii   *k2l1&
1705 0x00020bba 0x00420bba 4   7    .text   utf8    לmk\ blocks=Hebrew,Basic Latin
1706 0x00020be0 0x00420be0 4   5    .text   ascii   e]%T
1707 0x00020c41 0x00420c41 8   9    .text   ascii   9~|[<\vA@
1708 0x00020c59 0x00420c59 4   5    .text   ascii   eN^f
1709 0x00020cf4 0x00420cf4 4   6    .text   utf8    'u܆2 blocks=Basic Latin,Syriac
1710 0x00020d2d 0x00420d2d 6   7    .text   ascii   B63p\+
1711 0x00020d6e 0x00420d6e 5   7    .text   utf8    SŢ^lT blocks=Basic Latin,Latin Extended-A
1712 0x00020d7f 0x00420d7f 4   5    .text   ascii   Az@X
1713 0x00020d97 0x00420d97 4   5    .text   ascii   sZ-B
1714 0x00020e0c 0x00420e0c 4   5    .text   ascii   +9}v
1715 0x00020e78 0x00420e78 4   6    .text   utf8    "Vʓ\e blocks=Basic Latin,IPA Extensions
1716 0x00020ea2 0x00420ea2 4   5    .text   ascii   emW{
1717 0x00020ebd 0x00420ebd 4   5    .text   ascii   #@;]
1718 0x00020ede 0x00420ede 5   6    .text   ascii   `4b#t
1719 0x00020eec 0x00420eec 4   6    .text   utf8    ˸[{d blocks=Spacing Modifier Letters,Basic Latin
1720 0x00020f03 0x00420f03 4   6    .text   utf8    &)ĆA blocks=Basic Latin,Latin Extended-A
1721 0x00020f15 0x00420f15 4   5    .text   ascii   \eNE!
1722 0x00020f3d 0x00420f3d 8   10   .text   utf8    _\avAІ"+v blocks=Basic Latin,Cyrillic
1723 0x00020f71 0x00420f71 5   6    .text   ascii   m<K@k
1724 0x00020f84 0x00420f84 4   6    .text   utf8    \aqfմ blocks=Basic Latin,Armenian
1725 0x00020fde 0x00420fde 5   7    .text   utf8    )#CE֙ blocks=Basic Latin,Hebrew
1726 0x00021037 0x00421037 6   7    .text   ascii   :+X3_P
1727 0x000210db 0x004210db 4   5    .text   ascii    \G.
1728 0x00021115 0x00421115 9   10   .text   ascii   D,5!]9$|+
1729 0x0002113e 0x0042113e 5   6    .text   ascii   \f9t-u
1730 0x00021144 0x00421144 5   6    .text   ascii   9'*1R
1731 0x00021191 0x00421191 5   6    .text   ascii   wr5fW
1732 0x000211eb 0x004211eb 5   8    .text   utf8    efƢȕ: blocks=Basic Latin,Latin Extended-B
1733 0x00021206 0x00421206 4   6    .text   utf8    l#ֹa blocks=Basic Latin,Hebrew
1734 0x00021218 0x00421218 6   8    .text   utf8    *t$8ǿT blocks=Basic Latin,Latin Extended-B
1735 0x00021248 0x00421248 6   7    .text   ascii   Gi-@D\
1736 0x00021267 0x00421267 6   8    .text   utf8    Jʹ3 z) blocks=Basic Latin,Greek and Coptic
1737 0x00021292 0x00421292 4   5    .text   ascii   \f\ekI
1738 0x000212b7 0x004212b7 5   6    .text   ascii   QVN\e-
1739 0x000212ee 0x004212ee 4   5    .text   ascii   )CnM
1740 0x000212f5 0x004212f5 5   6    .text   ascii   S<+_=
1741 0x0002130f 0x0042130f 4   5    .text   ascii   z^NW
1742 0x0002133c 0x0042133c 6   7    .text   ascii   ~A`7)E
1743 0x000213ad 0x004213ad 4   6    .text   utf8    gנQ3 blocks=Basic Latin,Hebrew
1744 0x000213f4 0x004213f4 8   9    .text   ascii   =Pb)t?r}
1745 0x000213fd 0x004213fd 4   5    .text   ascii   '9J$
1746 0x00021469 0x00421469 4   5    .text   ascii   L\fgS
1747 0x000214d0 0x004214d0 4   5    .text   ascii   n/`F
1748 0x000214f3 0x004214f3 7   8    .text   ascii   y<q7r@6
1749 0x00021541 0x00421541 4   5    .text   ascii   %/ua
1750 0x00021547 0x00421547 4   5    .text   ascii   x\ \e
1751 0x00021552 0x00421552 4   6    .text   utf8    ݺjn& blocks=Arabic Supplement,Basic Latin
1752 0x00021568 0x00421568 4   5    .text   ascii   zxy$
1753 0x000215bd 0x004215bd 7   8    .text   ascii   UN@:{M?
1754 0x000215f7 0x004215f7 4   6    .text   utf8    mÚZY blocks=Basic Latin,Latin-1 Supplement
1755 0x00021623 0x00421623 5   6    .text   ascii   ^,r%R
1756 0x00021673 0x00421673 6   9    .text   utf8    北~L2X\f blocks=CJK Compatibility Ideographs,Basic Latin
1757 0x00021728 0x00421728 4   5    .text   ascii   \/$;
1758 0x000217aa 0x004217aa 5   6    .text   ascii   ]|?\eQ
1759 0x0002182a 0x0042182a 4   5    .text   ascii   p7Ol
1760 0x00021871 0x00421871 4   5    .text   ascii   Oyo}
1761 0x0002187f 0x0042187f 4   5    .text   ascii   \r<d_
1762 0x000218f0 0x004218f0 4   5    .text   ascii   @vy(
1763 0x000218fe 0x004218fe 4   6    .text   utf8    R\aԑ- blocks=Basic Latin,Cyrillic Supplement
1764 0x0002193a 0x0042193a 5   7    .text   utf8    ̳rk#. blocks=Combining Diacritical Marks,Basic Latin
1765 0x00021987 0x00421987 4   5    .text   ascii   ;\e0o
1766 0x000219af 0x004219af 4   5    .text   ascii   `\v]&
1767 0x00021a3f 0x00421a3f 5   6    .text   ascii   V}=V)
1768 0x00021a64 0x00421a64 6   8    .text   utf8    CXvڡJQ blocks=Basic Latin,Arabic
1769 0x00021a77 0x00421a77 6   7    .text   ascii   \a}n\vY.
1770 0x00021abf 0x00421abf 4   5    .text   ascii   z\a]f
1771 0x00021acd 0x00421acd 4   6    .text   utf8    WxQހ blocks=Basic Latin,Thaana
1772 0x00021ad8 0x00421ad8 4   5    .text   ascii   LTN\f
1773 0x00021aeb 0x00421aeb 4   5    .text   ascii   YO*s
1774 0x00021af0 0x00421af0 4   6    .text   utf8    æ 2O blocks=Latin-1 Supplement,Basic Latin
1775 0x00021b04 0x00421b04 4   7    .text   utf8    چ]ƜV blocks=Arabic,Basic Latin,Latin Extended-B
1776 0x00021b38 0x00421b38 4   6    .text   utf8    x(Ƨn blocks=Basic Latin,Latin Extended-B
1777 0x00021b4b 0x00421b4b 4   5    .text   ascii   o?<i
1778 0x00021b97 0x00421b97 4   5    .text   ascii   :):-
1779 0x00021ba2 0x00421ba2 4   6    .text   utf8     6אM blocks=Basic Latin,Hebrew
1780 0x00021bda 0x00421bda 4   5    .text   ascii   zok:
1781 0x00021bdf 0x00421bdf 4   7    .text   utf8    #Dc覅 blocks=Basic Latin,CJK Unified Ideographs
1782 0x00021c10 0x00421c10 5   6    .text   ascii   <oN40
1783 0x00021c63 0x00421c63 5   6    .text   ascii   b\@w#
1784 0x00021c79 0x00421c79 4   5    .text   ascii   \vr=*
1785 0x00021cf7 0x00421cf7 4   5    .text   ascii   !m8K
1786 0x00021d0a 0x00421d0a 7   8    .text   ascii   TsX:]Ip
1787 0x00021d1c 0x00421d1c 4   5    .text   ascii   6`Vg
1788 0x00021daa 0x00421daa 7   9    .text   utf8    zs݇9L~z blocks=Basic Latin,Syriac
1789 0x00021f16 0x00421f16 8   10   .text   utf8    wU˻RP/bd blocks=Basic Latin,Spacing Modifier Letters
1790 0x00021f83 0x00421f83 5   6    .text   ascii   >D\4E
1791 0x00021fa0 0x00421fa0 5   6    .text   ascii   =Wf>=
1792 0x00022014 0x00422014 4   7    .text   utf8    &늽&( blocks=Basic Latin,Hangul Syllables
1793 0x000220e7 0x004220e7 4   5    .text   ascii   t\fx-
1794 0x000220f3 0x004220f3 5   6    .text   ascii   ;w|YZ
1795 0x000220fb 0x004220fb 5   6    .text   ascii   nJ\f\nw
1796 0x00022119 0x00422119 6   7    .text   ascii   \txwgAW
1797 0x0002212c 0x0042212c 4   5    .text   ascii   mh`X
1798 0x00022141 0x00422141 4   5    .text   ascii   \nL\tm
1799 0x00022177 0x00422177 4   5    .text   ascii   3F:\n
1800 0x000221a8 0x004221a8 5   6    .text   ascii   {s\t"U
1801 0x0002220d 0x0042220d 5   6    .text   ascii   R\e@[h
1802 0x00022249 0x00422249 5   6    .text   ascii   c[#-G
1803 0x00022278 0x00422278 4   5    .text   ascii   _jXk
1804 0x00022292 0x00422292 5   6    .text   ascii   Y@+~<
1805 0x000222fe 0x004222fe 6   7    .text   ascii   KH\q)'
1806 0x0002232f 0x0042232f 5   6    .text   ascii   9#L{t
1807 0x00022336 0x00422336 6   8    .text   utf8    +ߚX*t] blocks=Basic Latin,NKo
1808 0x00022379 0x00422379 4   5    .text   ascii   kQ`G
1809 0x000223d5 0x004223d5 4   6    .text   utf8    oФtw blocks=Basic Latin,Cyrillic
1810 0x000223df 0x004223df 7   8    .text   ascii   $HH.F\fE
1811 0x00022440 0x00422440 4   5    .text   ascii   Qwj\e
1812 0x000224b6 0x004224b6 6   7    .text   ascii   .=H"\ng
1813 0x0002250b 0x0042250b 4   5    .text   ascii   f\e&R
1814 0x00022537 0x00422537 7   9    .text   utf8    !ơWqDCc blocks=Basic Latin,Latin Extended-B
1815 0x0002254d 0x0042254d 8   10   .text   utf8    AsݏQ1yv= blocks=Basic Latin,Syriac
1816 0x0002255f 0x0042255f 5   6    .text   ascii   uBcU-
1817 0x00022582 0x00422582 6   7    .text   ascii   I+1qsN
1818 0x000225be 0x004225be 6   8    .text   utf8    ˆ>&y</ blocks=Spacing Modifier Letters,Basic Latin
1819 0x000225d6 0x004225d6 4   6    .text   utf8    Ӡ\.| blocks=Cyrillic,Basic Latin
1820 0x000225e1 0x004225e1 6   8    .text   utf8    biõ1\nc blocks=Basic Latin,Latin-1 Supplement
1821 0x000225ef 0x004225ef 7   8    .text   ascii   _*ju$uH
1822 0x00022639 0x00422639 6   7    .text   ascii   %5U}:O
1823 0x00022681 0x00422681 4   5    .text   ascii   B? J
1824 0x0002269a 0x0042269a 5   6    .text   ascii   ws/| 
1825 0x000226cf 0x004226cf 4   5    .text   ascii   _v?\r
1826 0x0002277e 0x0042277e 4   5    .text   ascii   6}tW
1827 0x000227d2 0x004227d2 5   6    .text   ascii   Sb"\v 
1828 0x000227e2 0x004227e2 4   5    .text   ascii   '9O\
1829 0x000227fa 0x004227fa 4   6    .text   utf8    ì83Z blocks=Latin-1 Supplement,Basic Latin
1830 0x00022822 0x00422822 6   7    .text   ascii   1QItT`
1831 0x0002282d 0x0042282d 4   6    .text   utf8    =Ɂ5! blocks=Basic Latin,Latin Extended-B
1832 0x00022884 0x00422884 4   5    .text   ascii   ]_7Q
1833 0x000228c4 0x004228c4 4   5    .text   ascii   Ec/(
1834 0x000228f0 0x004228f0 4   5    .text   ascii   ]f)_
1835 0x00022942 0x00422942 4   5    .text   ascii   \tZ_h
1836 0x0002295a 0x0042295a 5   6    .text   ascii   [;~Vu
1837 0x00022a11 0x00422a11 4   5    .text   ascii   &Fc}
1838 0x00022a30 0x00422a30 7   9    .text   utf8    AI&T߹\t$ blocks=Basic Latin,NKo
1839 0x00022a43 0x00422a43 4   6    .text   utf8    gΧY\ blocks=Basic Latin,Greek and Coptic
1840 0x00022a61 0x00422a61 4   5    .text   ascii   \vk\v<
1841 0x00022a70 0x00422a70 4   5    .text   ascii   ~Nam
1842 0x00022a81 0x00422a81 5   7    .text   utf8    ߈\\r!c blocks=NKo,Basic Latin
1843 0x00022b04 0x00422b04 4   6    .text   utf8    *9ĉb blocks=Basic Latin,Latin Extended-A
1844 0x00022b17 0x00422b17 5   6    .text   ascii   }\bQy~
1845 0x00022b27 0x00422b27 12  14   .text   utf8    zӯh\euc{^\p2! blocks=Basic Latin,Cyrillic
1846 0x00022b6a 0x00422b6a 6   7    .text   ascii   LIoyCl
1847 0x00022b7d 0x00422b7d 4   6    .text   utf8    /o/9
1848 0x00022ba2 0x00422ba2 6   7    .text   ascii   ~N\eUDM
1849 0x00022ba9 0x00422ba9 6   8    .text   utf8    g(4Uϰo blocks=Basic Latin,Greek and Coptic
1850 0x00022bce 0x00422bce 4   5    .text   ascii   :zo_
1851 0x00022bf2 0x00422bf2 5   6    .text   ascii   Dkr/3
1852 0x00022c06 0x00422c06 6   9    .text   utf8    \r;Ӌ50Ǜ blocks=Basic Latin,Cyrillic,Latin Extended-B
1853 0x00022c0f 0x00422c0f 9   10   .text   ascii   (w^^<x\fde
1854 0x00022c8d 0x00422c8d 4   5    .text   ascii   #kIQ
1855 0x00022c99 0x00422c99 4   5    .text   ascii   mNY3
1856 0x00022c9f 0x00422c9f 6   7    .text   ascii   +\e\tgkB
1857 0x00022ccf 0x00422ccf 4   5    .text   ascii   )$*v
1858 0x00022ce0 0x00422ce0 4   5    .text   ascii   [2Lc
1859 0x00022cfd 0x00422cfd 4   5    .text   ascii   Y\r3h
1860 0x00022dc1 0x00422dc1 5   6    .text   ascii   S$CKq
1861 0x00022dfd 0x00422dfd 5   6    .text   ascii   oSU2z
1862 0x00022e26 0x00422e26 4   6    .text   utf8    HބFt blocks=Basic Latin,Thaana
1863 0x00022e3d 0x00422e3d 4   5    .text   ascii   =f(W
1864 0x00022e71 0x00422e71 5   6    .text   ascii   r(|3T
1865 0x00022e77 0x00422e77 4   5    .text   ascii   )&w`
1866 0x00022f33 0x00422f33 5   7    .text   utf8    Bõ[Hv blocks=Basic Latin,Latin-1 Supplement
1867 0x00022f50 0x00422f50 5   6    .text   ascii   T91\f(
1868 0x00022f66 0x00422f66 4   6    .text   utf8    ީ`1V blocks=Thaana,Basic Latin
1869 0x00022f8d 0x00422f8d 5   7    .text   utf8    ϣU%p> blocks=Greek and Coptic,Basic Latin
1870 0x00022fa6 0x00422fa6 4   5    .text   ascii   u5+L
1871 0x00022fbe 0x00422fbe 4   5    .text   ascii   y[\fh
1872 0x00023001 0x00423001 5   7    .text   utf8    `Ȟl@\ blocks=Basic Latin,Latin Extended-B
1873 0x00023040 0x00423040 4   5    .text   ascii   D"6\v
1874 0x00023076 0x00423076 4   6    .text   utf8    1Еf\b blocks=Basic Latin,Cyrillic
1875 0x00023098 0x00423098 4   5    .text   ascii   Xc3~
1876 0x000230fe 0x004230fe 4   5    .text   ascii   \nDSp
1877 0x0002314b 0x0042314b 4   5    .text   ascii   =4 C
1878 0x000231d4 0x004231d4 7   8    .text   ascii   8<MwMX7
1879 0x000231f3 0x004231f3 4   5    .text   ascii   \a\o6
1880 0x0002320d 0x0042320d 6   8    .text   utf8    xո56k1 blocks=Basic Latin,Armenian
1881 0x0002321e 0x0042321e 5   6    .text   ascii   j\fbu4
1882 0x0002323c 0x0042323c 5   6    .text   ascii   hQk8}
1883 0x00023247 0x00423247 4   6    .text   utf8    ۗ\blm blocks=Arabic,Basic Latin
1884 0x0002325f 0x0042325f 4   6    .text   utf8    Pٍ_Y blocks=Basic Latin,Arabic
1885 0x0002328b 0x0042328b 4   5    .text   ascii   \e"!\f
1886 0x000232f4 0x004232f4 4   5    .text   ascii   Lt,\
1887 0x0002330f 0x0042330f 9   12   .text   utf8    S2M&rƺ3)˼ blocks=Basic Latin,Latin Extended-B,Spacing Modifier Letters
1888 0x0002331e 0x0042331e 5   6    .text   ascii   k1Gd/
1889 0x00023334 0x00423334 4   5    .text   ascii   qjQ$
1890 0x00023339 0x00423339 4   5    .text   ascii   \bO\rr
1891 0x0002333f 0x0042333f 4   5    .text   ascii   w<CE
1892 0x00023344 0x00423344 7   8    .text   ascii   !6{+u;D
1893 0x0002336c 0x0042336c 4   5    .text   ascii   U-^:
1894 0x0002339b 0x0042339b 4   6    .text   utf8    Mnض6 blocks=Basic Latin,Arabic
1895 0x000233ea 0x004233ea 4   5    .text   ascii   871N
1896 0x000233fb 0x004233fb 8   10   .text   utf8    tFI=ïD|M blocks=Basic Latin,Latin-1 Supplement
1897 0x00023416 0x00423416 4   5    .text   ascii   \fR/,
1898 0x0002343c 0x0042343c 6   8    .text   utf8    @ۡ@?]\v blocks=Basic Latin,Arabic
1899 0x0002347a 0x0042347a 4   6    .text   utf8    ܔDTm blocks=Syriac,Basic Latin
1900 0x000234c1 0x004234c1 4   5    .text   ascii   rvZ\v
1901 0x000234ef 0x004234ef 4   5    .text   ascii   3s)W
1902 0x0002352d 0x0042352d 4   5    .text   ascii   L9v5
1903 0x0002353c 0x0042353c 4   5    .text   ascii   ?gfO
1904 0x00023601 0x00423601 4   5    .text   ascii   \p_[
1905 0x0002361f 0x0042361f 4   5    .text   ascii   \e0dB
1906 0x00023651 0x00423651 4   5    .text   ascii   $l|K
1907 0x00023689 0x00423689 8   9    .text   ascii   OuC&%}v_
1908 0x000236f3 0x004236f3 4   6    .text   utf8    B\bɚh blocks=Basic Latin,IPA Extensions
1909 0x0002372f 0x0042372f 4   7    .text   utf8    HG\bὦ blocks=Basic Latin,Greek Extended
1910 0x00023738 0x00423738 4   5    .text   ascii   [j\vO
1911 0x00023755 0x00423755 4   5    .text   ascii   jg*0
1912 0x00023764 0x00423764 7   9    .text   utf8    qOKz,رC blocks=Basic Latin,Arabic
1913 0x0002376d 0x0042376d 4   6    .text   utf8    b۳+] blocks=Basic Latin,Arabic
1914 0x000237c1 0x004237c1 8   10   .text   utf8    \ew6ߋT\eR{ blocks=Basic Latin,NKo
1915 0x000237d1 0x004237d1 6   7    .text   ascii   \nxR.>C
1916 0x000237de 0x004237de 4   5    .text   ascii   \bP4V
1917 0x0002381a 0x0042381a 4   5    .text   ascii   p%h6
1918 0x00023822 0x00423822 5   7    .text   utf8    l#pК0 blocks=Basic Latin,Cyrillic
1919 0x00023851 0x00423851 4   7    .text   utf8    4ݦܧP blocks=Basic Latin,Arabic Supplement,Syriac
1920 0x00023858 0x00423858 5   6    .text   ascii   |.+Jv
1921 0x0002388d 0x0042388d 5   6    .text   ascii   ha%F>
1922 0x000238fa 0x004238fa 4   5    .text   ascii   <NS+
1923 0x00023925 0x00423925 4   5    .text   ascii   q`z2
1924 0x00023945 0x00423945 4   5    .text   ascii   \bc.F
1925 0x00023959 0x00423959 5   6    .text   ascii   Iw2e(
1926 0x0002395f 0x0042395f 4   5    .text   ascii   ({).
1927 0x0002399c 0x0042399c 4   6    .text   utf8    HJ̑] blocks=Basic Latin,Combining Diacritical Marks
1928 0x000239bc 0x004239bc 4   5    .text   ascii   \e4G\t
1929 0x00023a07 0x00423a07 4   5    .text   ascii   "{N<
1930 0x00023a1b 0x00423a1b 5   6    .text   ascii   bZRC[
1931 0x00023a61 0x00423a61 4   5    .text   ascii   \b\v\fm
1932 0x00023a91 0x00423a91 6   7    .text   ascii   xYz]\r&
1933 0x00023af1 0x00423af1 6   9    .text   utf8    ś9Jx&մ blocks=Latin Extended-A,Basic Latin,Armenian
1934 0x00023b1b 0x00423b1b 4   5    .text   ascii   u[G1
1935 0x00023b50 0x00423b50 4   5    .text   ascii   #FE(
1936 0x00023b6f 0x00423b6f 4   5    .text   ascii   }HEX
1937 0x00023b9a 0x00423b9a 7   8    .text   ascii   MvJG,=A
1938 0x00023bc6 0x00423bc6 6   7    .text   ascii   \v4*g,e
1939 0x00023bce 0x00423bce 4   5    .text   ascii   2f<m
1940 0x00023bf4 0x00423bf4 5   6    .text   ascii   BuA0%
1941 0x00023ca4 0x00423ca4 4   5    .text   ascii   \w$b
1942 0x00023cca 0x00423cca 4   5    .text   ascii   \\a:_
1943 0x00023d05 0x00423d05 4   5    .text   ascii   L<g)
1944 0x00023d0d 0x00423d0d 6   8    .text   utf8    ҘR1m-1 blocks=Cyrillic,Basic Latin
1945 0x00023d16 0x00423d16 4   8    .text   utf8    Х:ȆY blocks=Cyrillic,Basic Latin,Latin Extended-B
1946 0x00023d35 0x00423d35 4   6    .text   utf8    dInܔ blocks=Basic Latin,Syriac
1947 0x00023d6c 0x00423d6c 4   6    .text   utf8    ѐ!=d blocks=Cyrillic,Basic Latin
1948 0x00023d7a 0x00423d7a 4   7    .text   utf8    ҷ\e~н blocks=Cyrillic,Basic Latin
1949 0x00023dd3 0x00423dd3 5   6    .text   ascii   ;oc\f]
1950 0x00023ddc 0x00423ddc 5   6    .text   ascii    N"FV
1951 0x00023e22 0x00423e22 4   6    .text   utf8    ܰb;k blocks=Syriac,Basic Latin
1952 0x00023e6b 0x00423e6b 4   6    .text   utf8    5 \tˌ blocks=Basic Latin,Spacing Modifier Letters
1953 0x00023e71 0x00423e71 4   7    .text   utf8    jƞ$ޙ blocks=Basic Latin,Latin Extended-B,Thaana
1954 0x00023e7c 0x00423e7c 4   5    .text   ascii   L)b+
1955 0x00023e94 0x00423e94 5   7    .text   utf8    SXϣ1d blocks=Basic Latin,Greek and Coptic
1956 0x00023f26 0x00423f26 4   5    .text   ascii   4\%!
1957 0x00023f68 0x00423f68 5   7    .text   utf8    {Vr#:
1958 0x00023f73 0x00423f73 4   5    .text   ascii   Xest
1959 0x00023f7c 0x00423f7c 4   5    .text   ascii   "j$$
1960 0x00023fbf 0x00423fbf 4   5    .text   ascii   f%E"
1961 0x00023fc4 0x00423fc4 4   5    .text   ascii   <eZp
1962 0x00023fd9 0x00423fd9 6   7    .text   ascii   Gp9IN9
1963 0x00024044 0x00424044 4   5    .text   ascii   }\t"s
1964 0x00024065 0x00424065 6   7    .text   ascii   C\rpj6v
1965 0x0002406c 0x0042406c 5   7    .text   utf8    Icɂ\b! blocks=Basic Latin,Latin Extended-B
1966 0x0002408c 0x0042408c 4   5    .text   ascii   =%C#
1967 0x00024091 0x00424091 4   5    .text   ascii   )37+
1968 0x000240e9 0x004240e9 4   5    .text   ascii   oW=\e
1969 0x0002413c 0x0042413c 5   6    .text   ascii   yJO#!
1970 0x00024148 0x00424148 4   5    .text   ascii   v#/x
1971 0x000241fd 0x004241fd 6   7    .text   ascii   gT8f:8
1972 0x00024211 0x00424211 4   5    .text   ascii   C;lK
1973 0x00024218 0x00424218 4   5    .text   ascii   ;3Z\n
1974 0x00024239 0x00424239 4   6    .text   utf8    ˨o]d blocks=Spacing Modifier Letters,Basic Latin
1975 0x0002426c 0x0042426c 4   5    .text   ascii   K!}T
1976 0x00024273 0x00424273 5   6    .text   ascii   v0\b&=
1977 0x0002429c 0x0042429c 5   7    .text   utf8    |s7֡u blocks=Basic Latin,Hebrew
1978 0x000242c5 0x004242c5 5   6    .text   ascii   58CUX
1979 0x00024354 0x00424354 5   7    .text   utf8    6.2ے( blocks=Basic Latin,Arabic
1980 0x00024369 0x00424369 4   6    .text   utf8    A,7Ƃ blocks=Basic Latin,Latin Extended-B
1981 0x000243e3 0x004243e3 4   6    .text   utf8    ҊT~@ blocks=Cyrillic,Basic Latin
1982 0x000243f0 0x004243f0 4   5    .text   ascii   }$g\
1983 0x000243fb 0x004243fb 4   5    .text   ascii   %w`:
1984 0x0002440b 0x0042440b 4   6    .text   utf8    ߞW \e blocks=NKo,Basic Latin
1985 0x00024432 0x00424432 4   5    .text   ascii   g8Mw
1986 0x00024457 0x00424457 5   6    .text   ascii   Bw\veB
1987 0x000244b9 0x004244b9 5   6    .text   ascii   *@Kj?
1988 0x000244e7 0x004244e7 5   6    .text   ascii   u-TsF
1989 0x0002451a 0x0042451a 4   5    .text   ascii   Xs4=
1990 0x0002452e 0x0042452e 4   5    .text   ascii   .|U"
1991 0x00024581 0x00424581 4   6    .text   utf8    tdoá blocks=Basic Latin,Latin-1 Supplement
1992 0x0002458a 0x0042458a 6   7    .text   ascii   EHsou$
1993 0x000245b0 0x004245b0 4   6    .text   utf8    kF~Å blocks=Basic Latin,Latin-1 Supplement
1994 0x000245d4 0x004245d4 5   7    .text   utf8    Rٳ9.G blocks=Basic Latin,Arabic
1995 0x000245e6 0x004245e6 4   5    .text   ascii   &MI4
1996 0x00024618 0x00424618 6   10   .text   utf8    ƽD6#ڥښ blocks=Latin Extended-B,Basic Latin,Arabic
1997 0x0002464c 0x0042464c 4   5    .text   ascii   2onU
1998 0x0002465d 0x0042465d 5   6    .text   ascii   [x<9E
1999 0x00024682 0x00424682 6   7    .text   ascii   b']~$x
2000 0x00024696 0x00424696 5   7    .text   utf8    \vB9eϵ blocks=Basic Latin,Greek and Coptic
2001 0x0002469d 0x0042469d 5   6    .text   ascii   ?n&z\b
2002 0x00024708 0x00424708 5   7    .text   utf8    ^\e˯9i blocks=Basic Latin,Spacing Modifier Letters
2003 0x00024788 0x00424788 4   5    .text   ascii   2tf~
2004 0x000247b3 0x004247b3 4   5    .text   ascii   "I#L
2005 0x000247db 0x004247db 4   5    .text   ascii   E\n\tt
2006 0x0002482d 0x0042482d 4   6    .text   utf8    p'Ǜf blocks=Basic Latin,Latin Extended-B
2007 0x000248ac 0x004248ac 4   6    .text   utf8    \aڵ / blocks=Basic Latin,Arabic
2008 0x000248da 0x004248da 4   6    .text   utf8    \f؟k  blocks=Basic Latin,Arabic
2009 0x0002490c 0x0042490c 5   8    .text   utf8    &QᏃwX blocks=Basic Latin,Cherokee
2010 0x0002491d 0x0042491d 4   5    .text   ascii   tlH8
2011 0x00024925 0x00424925 5   7    .text   utf8    Mُ\f1d blocks=Basic Latin,Arabic
2012 0x00024968 0x00424968 4   5    .text   ascii   (m,{
2013 0x00024a3e 0x00424a3e 4   5    .text   ascii   m\#K
2014 0x00024a4d 0x00424a4d 7   9    .text   utf8    \t_x'ˇOV blocks=Basic Latin,Spacing Modifier Letters
2015 0x00024a68 0x00424a68 4   5    .text   ascii   wnn\v
2016 0x00024a71 0x00424a71 6   8    .text   utf8    M=$ћy^ blocks=Basic Latin,Cyrillic
2017 0x00024a80 0x00424a80 5   6    .text   ascii   }:^g-
2018 0x00024b20 0x00424b20 4   6    .text   utf8    ?GnԔ blocks=Basic Latin,Cyrillic Supplement
2019 0x00024b2b 0x00424b2b 4   5    .text   ascii   3SA*
2020 0x00024bf5 0x00424bf5 4   5    .text   ascii   @\b=h
2021 0x00024cc8 0x00424cc8 4   6    .text   utf8    q[ڜv blocks=Basic Latin,Arabic
2022 0x00024cda 0x00424cda 4   5    .text   ascii   kPZM
2023 0x00024ce0 0x00424ce0 4   5    .text   ascii   CeU?
2024 0x00024d0e 0x00424d0e 5   6    .text   ascii   a<#].
2025 0x00024d1b 0x00424d1b 4   5    .text   ascii   \e'*?
2026 0x00024d22 0x00424d22 4   5    .text   ascii   2*Zb
2027 0x00024d36 0x00424d36 6   7    .text   ascii   Bf`M@E
2028 0x00024d7c 0x00424d7c 4   5    .text   ascii   Q1gB
2029 0x00024d87 0x00424d87 4   5    .text   ascii   d~mt
2030 0x00024d93 0x00424d93 4   6    .text   utf8    ÅnBy blocks=Latin-1 Supplement,Basic Latin
2031 0x00024dbe 0x00424dbe 4   5    .text   ascii   1]dX
2032 0x00024e49 0x00424e49 7   10   .text   utf8    rF\f\n7潜w blocks=Basic Latin,CJK Unified Ideographs
2033 0x00024e7d 0x00424e7d 4   5    .text   ascii   \Jw 
2034 0x00024eba 0x00424eba 6   7    .text   ascii   {6t]T'
2035 0x00024eeb 0x00424eeb 6   7    .text   ascii   \r8G)`g
2036 0x00024f1c 0x00424f1c 6   8    .text   utf8    d\e=ȄB[ blocks=Basic Latin,Latin Extended-B
2037 0x00024f60 0x00424f60 4   5    .text   ascii   LKiR
2038 0x00024f71 0x00424f71 8   10   .text   utf8    clD\eΗ\fxM blocks=Basic Latin,Greek and Coptic
2039 0x00024fb4 0x00424fb4 4   5    .text   ascii   -^Cy
2040 0x00024fcb 0x00424fcb 6   7    .text   ascii   \rlpMEK
